seconds,server_rss_gb
22.391281082993373,1.005191168
22.502276208018884,1.005191168
22.61287612497108,1.005273088
22.725903832993936,1.005289472
22.83586033299798,1.08642304
22.949717166018672,1.16662272
23.060796416015364,1.166639104
23.169648791023064,1.166639104
23.281061624991708,1.149861888
23.39429312502034,1.149861888
23.505673540988937,1.149861888
23.619458957982715,1.149894656
23.731449540995527,1.149927424
23.84319654101273,1.161428992
23.95717574999435,1.080229888
24.072740499977954,1.080229888
24.187984207994305,1.080229888
24.309938416001387,1.080098816
24.430701249977574,1.080098816
24.559970000002068,1.079525376
24.681967207987327,1.079525376
24.8071229159832,1.079525376
24.928842875000555,1.079525376
25.04981754097389,1.079525376
25.172275999968406,1.079525376
25.30217162502231,1.079525376
25.420744957984425,1.079148544
25.544619249994867,1.079148544
25.663778249989264,1.079148544
25.777565416006837,1.079148544
25.89778654096881,1.079148544
26.014007707999554,1.079148544
26.12750624999171,1.0452992
26.240678749978542,1.0452992
26.361488958005793,1.0452992
26.488048082974274,1.0452992
26.60478404100286,1.0452992
26.720012290985323,1.0452992
26.838872332999017,1.0452992
26.952540625003166,0.988659712
27.074379957979545,0.988659712
27.20170291600516,0.988659712
27.328273291001096,0.988659712
27.448572499968577,0.983842816
27.56243558297865,0.983842816
27.684205874975305,0.983842816
27.811101166007575,0.983842816
27.93185466597788,0.983842816
28.049385374994017,0.983842816
28.164849457971286,0.983842816
28.291067583020777,0.983842816
28.411198457994033,0.983842816
28.534979540971108,0.983842816
28.657794500002638,0.983842816
28.786079958023038,0.983842816
28.90929016598966,0.983842816
29.02835291600786,0.983842816
29.14801904099295,0.983842816
